filename,width,height,class,xmin,ymin,xmax,ymax
001816.jpg,500,375,cat,1,36,369,250
001818.jpg,500,332,bird,113,3,500,332
001821.jpg,500,375,car,92,125,362,248
001821.jpg,500,375,car,5,60,53,113
001827.jpg,500,375,tvmonitor,176,110,240,188
001830.jpg,373,500,person,38,47,265,491
001832.jpg,500,375,person,1,1,500,375
001832.jpg,500,375,dog,1,78,416,375
001834.jpg,500,334,diningtable,46,39,456,304
001836.jpg,500,375,sofa,2,81,462,375
001836.jpg,500,375,person,57,78,320,365
001837.jpg,375,500,person,32,187,54,229
001837.jpg,375,500,person,332,199,375,330
001837.jpg,375,500,person,64,193,248,487
001837.jpg,375,500,chair,284,360,374,500
001837.jpg,375,500,chair,49,301,261,500
001841.jpg,375,500,person,2,220,278,500
001847.jpg,500,370,boat,32,245,246,351
001847.jpg,500,370,boat,73,170,470,357
001853.jpg,500,375,bird,202,63,343,286
001855.jpg,500,375,bird,314,209,491,349
001858.jpg,500,333,aeroplane,17,99,475,216
001860.jpg,400,285,chair,133,29,339,262
001860.jpg,400,285,bird,139,40,172,71
001860.jpg,400,285,bird,181,104,204,130
001860.jpg,400,285,bird,155,194,232,235
001860.jpg,400,285,bird,21,213,55,245
001860.jpg,400,285,bird,84,202,119,238
001860.jpg,400,285,bird,54,218,87,252
001860.jpg,400,285,bird,112,209,143,246
001861.jpg,500,363,bicycle,8,190,457,363
001861.jpg,500,363,person,66,9,484,363
001864.jpg,500,375,chair,403,214,500,333
001864.jpg,500,375,person,218,60,381,375
001864.jpg,500,375,person,91,83,216,375
001864.jpg,500,375,person,61,55,249,375
001872.jpg,500,375,sheep,153,22,355,342
001875.jpg,500,375,tvmonitor,36,138,143,234
001881.jpg,500,375,car,62,77,456,357
001881.jpg,500,375,car,1,77,117,203
001881.jpg,500,375,car,119,75,198,120
001881.jpg,500,375,car,381,76,495,120
001881.jpg,500,375,person,209,36,249,75
001881.jpg,500,375,person,266,37,299,75
001887.jpg,500,375,chair,428,248,450,298
001887.jpg,500,375,chair,329,274,366,326
001887.jpg,500,375,chair,226,304,267,370
001887.jpg,500,375,chair,344,251,378,296
001887.jpg,500,375,chair,93,331,146,373
001887.jpg,500,375,chair,384,266,415,308
001887.jpg,500,375,chair,288,294,326,347
001887.jpg,500,375,diningtable,365,246,411,292
001887.jpg,500,375,diningtable,147,313,222,371
001887.jpg,500,375,person,255,241,285,334
001887.jpg,500,375,person,95,302,167,375
001887.jpg,500,375,person,205,298,235,372
001887.jpg,500,375,person,185,273,217,319
001887.jpg,500,375,person,287,273,339,345
001887.jpg,500,375,person,384,242,415,296
001887.jpg,500,375,person,477,195,500,273
001887.jpg,500,375,person,400,227,436,297
001887.jpg,500,375,boat,266,85,323,101
001892.jpg,500,375,bus,4,3,500,373
001899.jpg,500,332,car,397,195,478,243
001899.jpg,500,332,car,298,195,335,227
001899.jpg,500,332,car,278,207,299,226
001899.jpg,500,332,car,227,208,248,225
001899.jpg,500,332,car,108,212,147,238
001899.jpg,500,332,car,153,208,171,224
001899.jpg,500,332,car,22,209,48,226
001899.jpg,500,332,car,55,212,74,225
001899.jpg,500,332,car,76,203,103,224
001899.jpg,500,332,motorbike,167,206,225,289
001899.jpg,500,332,person,174,177,225,267
001899.jpg,500,332,car,248,207,264,222
001899.jpg,500,332,car,263,207,275,219
001901.jpg,375,500,chair,192,261,247,390
001901.jpg,375,500,chair,292,255,312,415
001901.jpg,375,500,chair,233,258,308,400
001901.jpg,375,500,diningtable,238,266,312,413
001901.jpg,375,500,sofa,4,284,173,497
001902.jpg,500,375,bus,256,147,500,274
001902.jpg,500,375,car,341,207,500,375
001902.jpg,500,375,car,196,224,233,251
001902.jpg,500,375,car,176,224,196,241
001902.jpg,500,375,person,139,223,150,266
001902.jpg,500,375,person,120,223,135,265
001902.jpg,500,375,person,104,226,119,266
001902.jpg,500,375,person,81,219,100,263
001903.jpg,500,333,motorbike,93,142,358,333
001903.jpg,500,333,bicycle,290,148,351,177
001903.jpg,500,333,person,104,74,258,310
001904.jpg,500,335,person,371,107,470,284
001904.jpg,500,335,person,201,114,422,335
001904.jpg,500,335,person,130,117,210,246
001904.jpg,500,335,person,40,126,132,236
001904.jpg,500,335,person,1,55,55,285
001904.jpg,500,335,person,199,69,391,335
001906.jpg,500,301,cat,103,147,393,272
001907.jpg,500,375,train,3,76,485,295
001911.jpg,500,333,aeroplane,254,123,400,213
001915.jpg,500,375,bird,213,177,267,232
001915.jpg,500,375,bird,22,220,87,265
001920.jpg,500,375,sofa,150,101,387,281
001920.jpg,500,375,person,33,28,337,321
001920.jpg,500,375,tvmonitor,322,4,456,114
001920.jpg,500,375,tvmonitor,235,71,302,145
001922.jpg,500,400,aeroplane,65,75,470,269
001927.jpg,500,332,horse,15,92,318,274
001927.jpg,500,332,person,284,55,349,274
001928.jpg,500,500,motorbike,7,82,404,419
001930.jpg,500,346,train,335,113,390,181
001930.jpg,500,346,train,79,73,217,203
001930.jpg,500,346,person,220,126,314,327
001931.jpg,500,333,car,44,114,489,288
001932.jpg,500,373,person,168,2,453,325
001932.jpg,500,373,person,2,120,92,371
001932.jpg,500,373,chair,74,2,217,145
001933.jpg,500,375,bird,70,43,399,319
001934.jpg,322,291,cat,36,55,239,262
001936.jpg,500,333,aeroplane,84,185,134,208
001936.jpg,500,333,aeroplane,202,153,255,178
001936.jpg,500,333,aeroplane,249,189,298,211
001937.jpg,375,500,car,11,211,332,433
001938.jpg,500,375,person,3,3,500,375
001941.jpg,500,375,motorbike,118,46,500,310
001941.jpg,500,375,person,291,2,472,272
001945.jpg,318,480,horse,93,161,221,477
001950.jpg,500,375,person,153,240,170,291
001950.jpg,500,375,person,335,344,354,375
001950.jpg,500,375,person,187,340,209,375
001950.jpg,500,375,person,157,339,176,375
001950.jpg,500,375,person,146,334,171,375
001950.jpg,500,375,car,2,358,100,375
001952.jpg,500,397,bird,26,26,475,372
001960.jpg,329,500,horse,108,138,264,332
001964.jpg,500,375,bird,366,50,413,89
001964.jpg,500,375,bird,318,71,362,104
001964.jpg,500,375,bird,268,124,299,158
001964.jpg,500,375,bird,224,137,250,170
001964.jpg,500,375,bird,98,141,114,163
001964.jpg,500,375,bird,128,117,149,140
001964.jpg,500,375,bird,150,110,167,141
001971.jpg,500,375,cat,139,71,499,266
001971.jpg,500,375,chair,1,27,111,220
001972.jpg,333,500,dog,18,76,291,415
001977.jpg,500,310,person,180,48,481,234
001978.jpg,500,334,person,139,151,210,321
001978.jpg,500,334,person,355,130,411,315
001978.jpg,500,334,chair,134,194,166,268
001981.jpg,500,375,cat,36,1,329,273
001985.jpg,333,500,dog,81,92,238,486
001989.jpg,500,375,person,419,203,433,246
001989.jpg,500,375,person,430,205,454,249
001989.jpg,500,375,person,24,216,44,263
001989.jpg,500,375,person,1,215,19,319
001989.jpg,500,375,person,66,94,445,375
001995.jpg,375,500,chair,92,35,281,250
002000.jpg,500,375,boat,371,215,411,267
002000.jpg,500,375,person,33,195,131,375
002002.jpg,500,375,chair,24,163,97,265
002006.jpg,500,375,cat,1,3,475,375
002011.jpg,500,375,dog,26,88,498,351
002019.jpg,500,333,car,43,82,500,298
002020.jpg,500,333,bird,35,80,418,305
002021.jpg,500,333,cow,26,91,229,278
002021.jpg,500,333,cow,175,39,500,277
002021.jpg,500,333,cow,174,189,270,312
002025.jpg,375,500,chair,204,297,332,500
002025.jpg,375,500,chair,266,276,338,333
002025.jpg,375,500,diningtable,236,318,375,500
002027.jpg,500,375,bus,270,278,357,295
002027.jpg,500,375,bus,378,289,405,308
002034.jpg,500,288,cat,8,122,207,288
002034.jpg,500,288,dog,272,69,474,199
002036.jpg,500,325,train,234,123,383,175
002037.jpg,500,375,bird,100,89,402,367
002039.jpg,500,332,boat,246,87,284,175
002042.jpg,480,360,horse,75,182,260,360
002043.jpg,454,500,horse,38,12,364,497
002049.jpg,500,315,pottedplant,205,6,473,163
002049.jpg,500,315,pottedplant,26,80,334,290
002051.jpg,333,500,person,1,2,333,500
002051.jpg,333,500,bird,2,15,195,500
002063.jpg,375,500,diningtable,50,268,375,500
002063.jpg,375,500,chair,68,213,134,274
002063.jpg,375,500,chair,262,238,315,301
002063.jpg,375,500,chair,312,249,374,323
002063.jpg,375,500,chair,11,249,124,473
002063.jpg,375,500,chair,39,270,193,500
002063.jpg,375,500,chair,250,403,375,500
002064.jpg,500,375,bicycle,20,61,472,331
002064.jpg,500,375,diningtable,58,285,451,375
002064.jpg,500,375,chair,410,269,475,375
002064.jpg,500,375,chair,12,277,67,375
002064.jpg,500,375,chair,12,234,111,318
002068.jpg,500,335,train,231,113,372,196
002069.jpg,500,375,bicycle,132,179,227,341
002069.jpg,500,375,bicycle,5,156,117,265
002069.jpg,500,375,bicycle,23,181,92,328
002069.jpg,500,375,bicycle,376,202,482,372
002069.jpg,500,375,bicycle,270,174,323,311
002069.jpg,500,375,bicycle,291,197,383,337
002069.jpg,500,375,person,132,44,245,337
002069.jpg,500,375,person,8,90,113,315
002069.jpg,500,375,person,69,73,104,213
002069.jpg,500,375,person,100,68,142,258
002069.jpg,500,375,person,266,78,344,305
002069.jpg,500,375,person,306,92,402,332
002069.jpg,500,375,person,381,84,486,361
002082.jpg,500,302,motorbike,82,120,230,267
002082.jpg,500,302,person,98,36,203,242
002083.jpg,500,375,train,164,127,316,221
002086.jpg,500,375,tvmonitor,281,78,405,179
002086.jpg,500,375,tvmonitor,31,134,139,237
002088.jpg,500,332,cow,1,30,470,332
002090.jpg,400,300,person,110,44,312,300
002090.jpg,400,300,chair,181,165,265,300
002091.jpg,500,375,boat,1,1,493,357
002091.jpg,500,375,person,316,117,366,209
002091.jpg,500,375,person,186,127,220,206
002091.jpg,500,375,person,48,146,93,216
002091.jpg,500,375,person,1,184,26,257
002095.jpg,293,383,cat,5,21,289,380
002096.jpg,334,500,person,46,45,270,500
002098.jpg,500,375,bottle,383,22,468,209
002098.jpg,500,375,bottle,174,5,239,205
002104.jpg,500,332,person,224,16,380,330
002104.jpg,500,332,motorbike,38,82,478,302
002108.jpg,500,375,person,29,115,155,260
002108.jpg,500,375,person,141,114,245,243
002108.jpg,500,375,person,279,129,351,222
002108.jpg,500,375,person,337,131,409,216
002108.jpg,500,375,diningtable,1,200,500,375
002108.jpg,500,375,pottedplant,262,262,306,305
002108.jpg,500,375,pottedplant,319,261,357,307
002108.jpg,500,375,pottedplant,343,248,377,291
002109.jpg,400,300,cat,137,72,290,182
002112.jpg,375,500,bottle,136,2,375,500
002114.jpg,500,375,person,324,159,397,375
002114.jpg,500,375,person,311,100,358,169
002114.jpg,500,375,train,34,1,500,375
002116.jpg,500,375,dog,177,206,425,373
002116.jpg,500,375,sofa,235,126,424,263
002116.jpg,500,375,sofa,33,103,231,238
002116.jpg,500,375,car,177,41,258,72
002116.jpg,500,375,pottedplant,36,1,131,221
002116.jpg,500,375,person,458,32,468,59
002120.jpg,500,335,bird,228,35,347,90
002120.jpg,500,335,person,64,24,496,334
002125.jpg,500,375,car,58,154,467,310
002134.jpg,500,375,car,1,61,484,342
002135.jpg,375,500,car,1,132,30,171
002135.jpg,375,500,car,26,131,69,160
002135.jpg,375,500,car,58,125,110,157
002135.jpg,375,500,car,258,118,285,140
002135.jpg,375,500,car,218,126,265,160
002135.jpg,375,500,car,266,128,363,203
002135.jpg,375,500,car,332,139,375,241
002136.jpg,500,375,bird,76,71,491,305
002140.jpg,375,500,dog,39,86,256,215
002142.jpg,500,333,person,178,86,316,333
002142.jpg,500,333,person,292,71,409,333
002142.jpg,500,333,person,5,130,62,218
002146.jpg,375,500,dog,25,62,343,493
002152.jpg,500,500,cow,284,196,400,284
002155.jpg,500,333,motorbike,38,19,499,303
002156.jpg,500,375,chair,114,213,223,370
002156.jpg,500,375,chair,226,206,323,349
002156.jpg,500,375,chair,394,193,465,278
002156.jpg,500,375,chair,15,200,118,355
002156.jpg,500,375,chair,468,191,500,238
002156.jpg,500,375,diningtable,33,167,300,305
002156.jpg,500,375,person,334,100,399,285
002158.jpg,500,300,bird,29,143,293,246
002169.jpg,334,500,person,3,102,318,500
002170.jpg,500,375,car,148,261,379,344
002170.jpg,500,375,car,378,246,500,316
002170.jpg,500,375,person,263,240,281,262
002170.jpg,500,375,person,54,236,82,322
002174.jpg,500,333,car,19,60,496,302
002174.jpg,500,333,car,451,89,500,186
002174.jpg,500,333,car,366,112,458,142
002174.jpg,500,333,tvmonitor,20,72,54,100
002174.jpg,500,333,person,27,82,58,116
002174.jpg,500,333,person,321,89,345,123
002174.jpg,500,333,person,377,90,390,121
002174.jpg,500,333,person,397,93,419,141
002174.jpg,500,333,person,423,95,438,114
002174.jpg,500,333,person,431,115,453,152
002176.jpg,500,404,sofa,79,92,500,404
002176.jpg,500,404,person,96,29,465,389
002176.jpg,500,404,pottedplant,20,2,366,122
002176.jpg,500,404,pottedplant,337,1,500,124
002178.jpg,500,375,car,100,136,460,320
002179.jpg,500,375,pottedplant,6,8,487,373
002180.jpg,500,375,train,98,89,476,375
002180.jpg,500,375,car,8,206,100,266
002180.jpg,500,375,car,1,205,47,276
002180.jpg,500,375,person,495,177,500,194
002181.jpg,500,375,chair,367,1,468,156
002184.jpg,500,375,dog,259,213,409,375
002184.jpg,500,375,dog,169,128,343,287
002186.jpg,500,375,person,233,158,297,255
002186.jpg,500,375,person,152,1,194,141
002186.jpg,500,375,chair,300,35,351,117
002186.jpg,500,375,chair,204,37,263,140
002186.jpg,500,375,diningtable,184,46,284,128
002187.jpg,500,332,person,240,80,323,233
002187.jpg,500,332,horse,181,144,414,292
002190.jpg,500,333,horse,352,204,500,255
002190.jpg,500,333,horse,174,156,305,312
002190.jpg,500,333,horse,153,90,230,222
002190.jpg,500,333,horse,224,86,266,163
002190.jpg,500,333,person,422,173,474,231
002190.jpg,500,333,person,181,3,250,126
002190.jpg,500,333,person,240,97,326,306
002190.jpg,500,333,person,1,103,40,291
002191.jpg,500,375,motorbike,1,4,500,374
002194.jpg,500,333,chair,294,188,391,300
002194.jpg,500,333,person,81,107,155,278
002194.jpg,500,333,person,127,117,177,283
002194.jpg,500,333,person,295,126,464,305
002194.jpg,500,333,person,377,144,464,268
002196.jpg,375,500,cat,4,2,375,500
002197.jpg,500,375,car,1,116,330,336
002197.jpg,500,375,car,335,131,500,209
002202.jpg,500,364,cat,46,18,373,357
002208.jpg,500,375,boat,135,92,500,361
002208.jpg,500,375,boat,1,84,347,242
002212.jpg,500,334,bird,42,72,459,247
002213.jpg,464,380,horse,51,54,369,371
002213.jpg,464,380,person,161,11,264,250
002214.jpg,500,375,bus,365,108,500,248
002214.jpg,500,375,train,191,80,323,280
002214.jpg,500,375,person,188,149,203,227
002214.jpg,500,375,person,384,181,402,206
002215.jpg,500,261,cat,353,44,497,227
002215.jpg,500,261,cat,251,43,370,219
002215.jpg,500,261,cat,134,8,267,206
002215.jpg,500,261,cat,28,11,125,152
002215.jpg,500,261,cat,13,55,174,258
002219.jpg,500,375,person,220,65,314,177
002220.jpg,500,375,person,1,41,180,371
002220.jpg,500,375,person,121,39,365,375
002220.jpg,500,375,person,305,76,500,375
002221.jpg,375,500,person,148,58,375,453
002221.jpg,375,500,chair,212,19,366,100
002221.jpg,375,500,chair,1,19,138,281
002221.jpg,375,500,person,1,74,49,316
002221.jpg,375,500,diningtable,118,22,375,229
002221.jpg,375,500,bottle,179,2,195,51
002224.jpg,500,375,person,282,189,376,264
002224.jpg,500,375,person,103,128,338,323
002224.jpg,500,375,person,1,39,268,374
002228.jpg,500,375,bus,78,177,106,197
002228.jpg,500,375,car,57,195,74,207
002234.jpg,500,375,boat,110,150,415,250
002234.jpg,500,375,boat,1,83,136,166
002237.jpg,500,375,cow,58,1,479,375
002238.jpg,500,327,horse,240,129,305,246
002238.jpg,500,327,person,235,91,300,231
002244.jpg,500,333,car,317,215,465,292
002244.jpg,500,333,car,107,227,145,259
002244.jpg,500,333,car,144,233,201,266
002244.jpg,500,333,car,72,231,113,254
002244.jpg,500,333,car,200,227,274,263
002244.jpg,500,333,person,214,220,236,269
002244.jpg,500,333,person,197,217,217,272
002244.jpg,500,333,person,479,214,500,319
002244.jpg,500,333,person,468,224,484,269
002244.jpg,500,333,person,457,223,473,268
002244.jpg,500,333,car,2,216,25,270
002247.jpg,375,500,car,9,259,375,451
002248.jpg,500,375,car,65,2,500,301
002249.jpg,500,332,horse,3,2,499,332
002251.jpg,500,375,sofa,2,25,500,375
002256.jpg,500,375,bus,327,195,500,373
002256.jpg,500,375,bus,243,245,323,322
002256.jpg,500,375,person,197,301,217,351
002257.jpg,500,375,bicycle,222,220,299,347
002259.jpg,500,333,sofa,69,75,500,196
002260.jpg,500,330,motorbike,107,61,447,287
002261.jpg,500,332,horse,116,133,371,299
002261.jpg,500,332,person,259,54,337,308
002263.jpg,500,375,sheep,121,1,395,246
002265.jpg,333,500,person,1,39,206,500
002265.jpg,333,500,bird,71,210,315,349
002266.jpg,500,373,aeroplane,231,251,458,346
002266.jpg,500,373,aeroplane,5,118,499,258
002267.jpg,500,333,sheep,65,194,165,308
002267.jpg,500,333,sheep,370,183,394,204
002267.jpg,500,333,sheep,348,184,368,202
002270.jpg,500,375,bicycle,70,49,475,317
002272.jpg,500,375,bicycle,1,227,341,375
002272.jpg,500,375,person,1,3,341,375
002273.jpg,320,212,horse,116,51,190,181
002273.jpg,320,212,person,121,14,186,118
002276.jpg,500,333,bird,55,56,439,326
002278.jpg,500,375,bus,8,76,486,312
002284.jpg,375,500,pottedplant,18,1,106,88
002284.jpg,375,500,pottedplant,1,40,25,84
002284.jpg,375,500,pottedplant,120,19,216,116
002284.jpg,375,500,pottedplant,176,48,234,125
002284.jpg,375,500,pottedplant,169,121,240,243
002284.jpg,375,500,pottedplant,110,278,250,493
002285.jpg,500,333,person,129,84,352,316
002285.jpg,500,333,person,1,167,116,256
002287.jpg,500,375,bottle,267,114,327,260
002287.jpg,500,375,dog,11,65,466,319
002287.jpg,500,375,chair,1,1,500,375
002288.jpg,500,332,boat,272,119,318,161
002288.jpg,500,332,boat,198,173,392,193
002288.jpg,500,332,person,343,157,357,185
002288.jpg,500,332,person,287,170,300,182
002288.jpg,500,332,person,264,167,277,183
002290.jpg,500,468,motorbike,150,136,475,436
002290.jpg,500,468,person,157,13,421,343
002290.jpg,500,468,person,146,70,173,122
002290.jpg,500,468,person,115,64,135,124
002290.jpg,500,468,person,98,78,125,124
002290.jpg,500,468,person,67,66,89,127
002290.jpg,500,468,person,38,76,72,128
002290.jpg,500,468,person,11,76,37,126
002290.jpg,500,468,person,186,70,202,123
002290.jpg,500,468,person,200,68,219,115
002290.jpg,500,468,person,380,92,397,112
002290.jpg,500,468,person,371,88,386,114
002290.jpg,500,468,person,424,85,442,112
002290.jpg,500,468,person,406,91,422,113
002291.jpg,500,433,car,125,100,422,337
002293.jpg,332,500,person,2,47,264,500
002293.jpg,332,500,person,87,131,287,500
002302.jpg,500,375,boat,150,82,489,323
002302.jpg,500,375,person,66,36,204,372
002306.jpg,270,360,person,20,56,141,346
002306.jpg,270,360,person,148,103,211,333
002307.jpg,500,333,car,193,119,486,259
002307.jpg,500,333,person,351,142,397,175
002311.jpg,500,375,car,1,57,499,355
002311.jpg,500,375,car,405,216,500,375
002311.jpg,500,375,person,338,8,373,131
002311.jpg,500,375,person,404,7,445,132
002311.jpg,500,375,person,373,99,415,155
002311.jpg,500,375,person,419,108,474,167
002311.jpg,500,375,person,377,22,411,105
002311.jpg,500,375,person,444,29,488,126
002311.jpg,500,375,person,286,18,320,65
002311.jpg,500,375,person,203,28,229,56
002311.jpg,500,375,person,179,23,207,57
002311.jpg,500,375,person,143,27,174,56
002311.jpg,500,375,person,118,15,136,58
002311.jpg,500,375,person,67,27,100,67
002311.jpg,500,375,person,29,33,61,91
002311.jpg,500,375,person,85,31,116,61
002311.jpg,500,375,person,316,19,341,71
002311.jpg,500,375,person,367,19,393,104
002315.jpg,500,333,dog,177,37,394,249
002318.jpg,500,375,motorbike,29,167,188,340
002320.jpg,500,335,pottedplant,69,33,282,202
002323.jpg,500,375,cow,70,110,379,283
002323.jpg,500,375,cow,76,115,177,151
002323.jpg,500,375,cow,295,101,364,145
002329.jpg,500,375,horse,80,170,340,374
002329.jpg,500,375,horse,291,154,475,375
002329.jpg,500,375,person,87,73,223,351
002329.jpg,500,375,person,247,66,346,208
002330.jpg,500,357,sheep,305,154,395,221
002330.jpg,500,357,sheep,33,120,164,180
002334.jpg,500,375,chair,83,262,325,375
002334.jpg,500,375,chair,15,139,102,286
002334.jpg,500,375,tvmonitor,137,114,227,210
002334.jpg,500,375,tvmonitor,237,121,319,208
002334.jpg,500,375,tvmonitor,325,163,415,252
002335.jpg,500,375,sofa,1,54,500,375
002337.jpg,500,333,bicycle,157,146,302,282
002337.jpg,500,333,person,177,73,317,273
002340.jpg,500,375,car,100,136,384,284
002340.jpg,500,375,car,107,116,152,135
002343.jpg,500,375,car,294,89,375,125
002343.jpg,500,375,car,213,78,260,98
002343.jpg,500,375,car,2,103,500,344
002347.jpg,500,375,pottedplant,287,251,344,334
